strategy,symbol,hour,n,wins,total,avg,hit
donchian_breakout,ZB,8,9,2,409.92500000000007,45.54722222222223,22.22222222222222
vol_spike_fade,NG,0,12,7,408.80725950514653,34.06727162542888,58.333333333333336
keltner_breakout,6E,7,21,9,405.5322102069522,19.311057628902486,42.857142857142854
liquidity_sweep,CL,2,15,7,403.4703438895352,26.898022925969013,46.666666666666664
bollinger_mean_reversion,ZB,5,5,5,401.0000000000256,80.20000000000512,100.0
liquidity_sweep,CL,1,28,11,395.41881801061476,14.12210064323624,39.285714285714285
fair_value_gap,CL,21,13,5,394.9474402291596,30.38057232531997,38.46153846153847
bollinger_squeeze_break,6E,19,24,11,394.7586746488101,16.448278110367088,45.83333333333333
inside_bar_break,CL,2,6,2,394.44606933593747,65.74101155598957,33.33333333333333
vol_spike_fade,6E,4,6,4,394.09068696163035,65.68178116027173,66.66666666666666
rsi2_extreme_reversion,NG,15,13,2,392.39206542968736,30.184005033052873,15.384615384615385
fair_value_gap,ZB,21,70,27,388.2589285715584,5.546556122450834,38.57142857142858
pivot_reversal,CL,22,5,3,386.36673954556585,77.27334790911317,60.0
gap_fill,ZN,3,6,4,386.13392857138797,64.355654761898,66.66666666666666
bollinger_mean_reversion,ZT,5,5,5,384.0187499999261,76.80374999998523,100.0
order_block,NG,20,14,6,383.8876793316807,27.42054852369148,42.857142857142854
order_block,6E,7,19,8,383.7037749019018,20.194935521152725,42.10526315789473
opening_range_breakout,NG,3,21,7,383.64535168234994,18.268826270588093,33.33333333333333
fair_value_gap,ZB,19,43,17,381.82053571444817,8.879547342196469,39.53488372093023
fair_value_gap,NQ,23,11,5,380.86071428557904,34.62370129868901,45.45454545454545
pivot_reversal,CL,2,5,3,378.3505619593947,75.67011239187894,60.0
liquidity_sweep,ES,9,10,5,373.6517857143116,37.36517857143116,50.0
keltner_breakout,ZN,8,27,10,371.49374999998594,13.759027777777257,37.03703703703704
volume_spike_reversal,NG,4,9,4,371.00478422982917,41.222753803314355,44.44444444444444
fair_value_gap,NQ,0,21,8,370.98214285702835,17.66581632652516,38.095238095238095
order_block,6E,15,6,3,369.6140895911784,61.602348265196404,50.0
rsi2_extreme_reversion,NG,21,10,1,364.3897766113282,36.438977661132824,10.0
donchian_breakout,ZF,4,7,2,363.59374999996874,51.94196428570982,28.57142857142857
rsi2_extreme_reversion,ES,18,13,2,362.70000000000016,27.900000000000013,15.384615384615385
vol_spike_fade,NG,22,14,8,361.52839055738343,25.82345646838453,57.14285714285714
volume_spike_reversal,ZN,2,10,8,360.28080357144484,36.02808035714448,80.0
support_resistance_bounce,ZF,1,20,8,358.44866071423496,17.922433035711748,40.0
pivot_reversal,NG,3,39,15,357.1600631305174,9.157950336679933,38.46153846153847
keltner_breakout,ZT,9,17,7,354.4359375000909,20.849172794122996,41.17647058823529
pivot_reversal,NG,14,39,15,352.146009567807,9.029384860713,38.46153846153847
opening_range_breakout,NQ,1,14,5,349.0714285714493,24.933673469389237,35.714285714285715
bollinger_squeeze_break,ES,1,9,4,346.5321428572013,38.50357142857792,44.44444444444444
bollinger_squeeze_break,NG,15,11,4,344.70652653830706,31.336956958027915,36.36363636363637
rsi2_extreme_reversion,NG,7,9,1,344.0014877319337,38.222387525770415,11.11111111111111
fair_value_gap,ES,23,45,17,342.5660714288961,7.612579365086581,37.77777777777778
vol_spike_fade,ZF,2,16,12,341.4464285715301,21.34040178572063,75.0
bollinger_squeeze_break,ZF,13,14,6,340.3004464286121,24.307174744900863,42.857142857142854
vol_regime_trend,ZF,22,7,4,339.8125,48.544642857142854,57.14285714285714
order_block,ZN,0,7,4,339.70357142854095,48.529081632648705,57.14285714285714
bollinger_squeeze_break,NG,0,9,4,339.0361746106886,37.67068606785429,44.44444444444444
bollinger_squeeze_break,ZF,3,8,4,338.2473214284415,42.28091517855519,50.0
narrow_range_break,6E,2,85,37,337.50577705941765,3.970656200699031,43.529411764705884
support_resistance_bounce,ZN,1,27,8,336.93303571423496,12.479001322749443,29.629629629629626
pivot_reversal,ES,7,10,4,335.25892857137654,33.525892857137656,40.0
pivot_reversal,ZB,3,20,8,335.0169642856371,16.750848214281852,40.0
vol_regime_trend,NG,23,7,4,332.00297546386895,47.42899649483842,57.14285714285714
liquidity_sweep,ZT,9,41,16,329.69129464320235,8.041251088858594,39.02439024390244
keltner_breakout,ZN,5,12,5,329.66249999998297,27.47187499999858,41.66666666666667
donchian_breakout,NG,5,5,1,329.40230026244944,65.8804600524899,20.0
bollinger_squeeze_break,6E,8,6,3,328.1285784449094,54.6880964074849,50.0
order_block,6E,16,6,4,327.49230528571695,54.58205088095283,66.66666666666666
fair_value_gap,NG,1,93,36,326.28781375891685,3.508471115687278,38.70967741935484
pivot_reversal,6E,16,35,15,323.9883596389758,9.256810275399308,42.857142857142854
rsi2_extreme_reversion,ZN,18,7,2,323.42499999999995,46.20357142857142,28.57142857142857
liquidity_sweep,NG,19,32,13,322.9042971610935,10.090759286284172,40.625
donchian_breakout,6E,4,7,2,318.2670797348355,45.46672567640507,28.57142857142857
order_block,ZT,9,7,4,317.4738839286405,45.353411989805785,57.14285714285714
keltner_breakout,ZF,16,15,7,315.98906249996594,21.06593749999773,46.666666666666664
bollinger_squeeze_break,NG,14,8,5,315.0112278257155,39.376403478214435,62.5
vol_spike_fade,NG,16,7,4,313.5155575070986,44.78793678672837,57.14285714285714
support_resistance_bounce,NG,13,8,2,308.41728706362085,38.552160882952606,25.0
volume_spike_reversal,6E,8,8,4,306.67786708569224,38.33473338571153,50.0
fair_value_gap,ES,19,29,11,303.98392857151305,10.48220443350045,37.93103448275862
donchian_breakout,ZF,19,6,1,302.5437499999631,50.423958333327185,16.666666666666664
fair_value_gap,CL,13,11,5,301.8645300728811,27.442230006625554,45.45454545454545
rsi2_extreme_reversion,6E,8,15,3,300.7965942382813,20.053106282552086,20.0
bollinger_squeeze_break,ZT,14,16,7,297.980803571388,18.62380022321175,43.75
fair_value_gap,CL,22,13,5,296.9352916172511,22.841176278250085,38.46153846153847
vol_spike_fade,NG,1,11,6,295.4515441077324,26.859231282521126,54.54545454545454
fair_value_gap,ZF,9,68,26,294.52857142868316,4.331302521010047,38.23529411764706
bollinger_squeeze_break,6E,9,6,3,293.75007611683833,48.958346019473055,50.0
pivot_reversal,NG,0,34,14,293.50562955314547,8.632518516268984,41.17647058823529
volume_spike_reversal,ZT,21,5,4,290.85379464291805,58.17075892858361,80.0
opening_range_breakout,NG,11,17,5,290.61466514042513,17.094980302377948,29.411764705882355
opening_range_breakout,CL,0,21,6,290.07850995748424,13.81326237892782,28.57142857142857
keltner_breakout,ZN,10,11,5,289.0499999999744,26.277272727270397,45.45454545454545
order_block,ZB,18,6,3,286.5946428571246,47.765773809520766,50.0
vol_regime_trend,6E,8,7,3,285.75471830368593,40.82210261481227,42.857142857142854
bollinger_squeeze_break,ES,23,7,3,281.1321428572013,40.1617346938859,42.857142857142854
donchian_breakout,ZF,13,6,1,278.6687499999715,46.44479166666192,16.666666666666664
opening_range_breakout,6E,7,26,8,276.97295768599577,10.652806064845992,30.76923076923077
donchian_breakout,6E,18,8,1,272.7689846992048,34.0961230874006,12.5
gap_fill,6E,0,20,10,272.24520904665354,13.612260452332677,50.0
support_resistance_bounce,NQ,0,8,1,270.2142857142026,33.77678571427533,12.5
vol_regime_trend,ZT,14,9,5,269.2812499999545,29.920138888883837,55.55555555555556
vol_spike_fade,6E,19,7,4,263.8706293650639,37.69580419500913,57.14285714285714
liquidity_sweep,CL,8,6,3,263.73766828262274,43.95627804710379,50.0
donchian_breakout,ZN,11,6,3,263.275,43.87916666666666,50.0
support_resistance_bounce,ZN,12,14,4,257.2008928572384,18.371492346945598,28.57142857142857
order_block,ZF,14,13,8,254.14062500001424,19.54927884615494,61.53846153846154
vol_spike_fade,ZT,16,6,4,251.20714285719566,41.867857142865944,66.66666666666666
volume_spike_reversal,ZB,6,5,4,251.09375000007105,50.21875000001421,80.0
opening_range_breakout,CL,18,5,2,246.75763331823202,49.3515266636464,40.0
liquidity_sweep,ZT,22,8,4,246.25424107144482,30.781780133930603,50.0
gap_fill,ZF,3,6,4,242.439732142847,40.406622023807834,66.66666666666666
fair_value_gap,ES,7,18,7,240.38214285701935,13.35456349205663,38.88888888888889
liquidity_sweep,ES,22,33,12,239.91428571435705,7.270129870132032,36.36363636363637
bollinger_squeeze_break,ZN,13,18,7,239.4749999999432,13.304166666663512,38.88888888888889
liquidity_sweep,CL,12,7,3,238.02524632046817,34.00360661720974,42.857142857142854
order_block,ZF,21,26,11,235.71964285726673,9.066140109894874,42.30769230769231
fair_value_gap,NQ,7,6,3,234.32500000014545,39.05416666669091,50.0
rsi2_extreme_reversion,ES,23,15,1,230.10000000000008,15.340000000000005,6.666666666666667
liquidity_sweep,ZN,7,26,10,228.841071428541,8.8015796703285,38.46153846153847
order_block,6E,0,9,4,221.83612328935692,24.64845814326188,44.44444444444444
bollinger_squeeze_break,NG,3,10,4,221.6193865094923,22.16193865094923,40.0
gap_fill_wide,ZT,18,9,3,220.44955357153015,24.494394841281128,33.33333333333333
donchian_breakout,6E,7,12,2,220.08924551010693,18.340770459175577,16.666666666666664
liquidity_sweep,ZN,8,44,17,218.49508928569404,4.9657974837657735,38.63636363636363
bollinger_mean_reversion,ZB,19,5,3,217.4000000000341,43.480000000006825,60.0
fair_value_gap,ES,18,15,6,217.1678571427986,14.47785714285324,40.0
volume_spike_reversal,NG,3,7,3,213.84734146933954,30.549620209905648,42.857142857142854
order_block,ZT,13,9,4,213.80535714300333,23.756150793667036,44.44444444444444
keltner_breakout,ZN,18,22,8,212.73437500000585,9.669744318182085,36.36363636363637
order_block,ZN,22,8,4,211.85669642859784,26.48208705357473,50.0
vol_spike_fade,ZB,8,15,7,209.576785714306,13.971785714287067,46.666666666666664
bollinger_squeeze_break,ZN,5,6,3,207.7982142857366,34.633035714289434,50.0
inside_bar_break,NG,8,49,18,206.51663447788818,4.214625193426289,36.734693877551024
support_resistance_bounce,ES,13,11,1,205.1214285714221,18.647402597402007,9.090909090909092
rsi2_extreme_reversion,6E,3,9,1,202.50188713073726,22.500209681193027,11.11111111111111
fair_value_gap,CL,19,16,6,200.68703177311164,12.542939485819478,37.5
liquidity_sweep,GC,19,7,3,200.50993303568828,28.64427614795547,42.857142857142854
bollinger_squeeze_break,NG,4,5,2,199.45829544066942,39.891659088133885,40.0
narrow_range_break,NQ,23,11,4,195.0571428570284,17.732467532457125,36.36363636363637
bollinger_mean_reversion,ZB,13,8,5,192.73749999999148,24.092187499998936,62.5
opening_range_breakout,6E,0,20,7,190.66667335385912,9.533333667692956,35.0
vol_spike_fade,ZN,21,7,4,186.47053571424917,26.638647959178453,57.14285714285714
support_resistance_bounce,ZF,6,16,3,183.80133928569398,11.487583705355874,18.75
donchian_breakout,ZT,6,6,1,183.56874999994875,30.594791666658125,16.666666666666664
bollinger_squeeze_break,ZN,15,16,6,183.2223214285552,11.4513950892847,37.5
support_resistance_bounce,ZN,15,35,9,183.21964285711044,5.234846938774584,25.71428571428571
keltner_breakout,NG,23,28,11,176.40347185135317,6.300123994691185,39.285714285714285
keltner_breakout,ZF,13,15,6,175.7906250000058,11.719375000000387,40.0
liquidity_sweep,ZN,1,12,5,170.94553571426343,14.245461309521952,41.66666666666667
keltner_breakout,NG,2,25,9,168.1519569397,6.726078277588,36.0
keltner_breakout,NG,4,21,8,165.1460303306676,7.864096682412743,38.095238095238095
fair_value_gap,ZB,14,47,18,164.10000000005672,3.4914893617033345,38.297872340425535
rsi2_extreme_reversion,ZB,20,6,1,163.60000000000002,27.26666666666667,16.666666666666664
gap_fill,NG,21,9,6,162.15646542140354,18.017385046822614,66.66666666666666
liquidity_sweep,NQ,5,8,3,162.06785714289862,20.258482142862327,37.5
liquidity_sweep,ZF,9,55,21,160.4051339285411,2.916456980518929,38.18181818181819
vol_spike_fade,ZB,20,38,18,158.45714285705358,4.169924812027726,47.368421052631575
bollinger_mean_reversion,ZB,21,5,3,158.2500000000114,31.65000000000228,60.0
vol_regime_trend,6E,9,5,2,153.27099218367417,30.654198436734834,40.0
inside_bar_break,ES,1,42,17,152.30000000009073,3.6261904761926367,40.476190476190474
vol_regime_trend,6E,0,10,4,151.42878551486487,15.142878551486486,40.0
pivot_reversal,ZT,6,25,10,151.37790178566559,6.055116071426624,40.0
support_resistance_bounce,ZB,8,22,5,151.1517857141783,6.870535714280831,22.727272727272727
order_block,NG,1,30,11,150.20375219070652,5.006791739690217,36.666666666666664
fair_value_gap,ZN,15,24,10,149.9312500001136,6.247135416671401,41.66666666666667
fair_value_gap,ES,13,8,3,149.54642857142204,18.693303571427755,37.5
vol_spike_fade,NG,3,12,6,147.77767889839944,12.314806574866621,50.0
keltner_breakout,6E,18,16,6,145.66530876159112,9.104081797599445,37.5
support_resistance_bounce,NQ,2,6,1,143.3642857142026,23.894047619033767,16.666666666666664
bollinger_squeeze_break,ZT,18,15,6,142.35000000008532,9.490000000005688,40.0
order_block,ZF,8,25,11,138.95781250011368,5.558312500004547,44.0
narrow_range_break,CL,22,10,3,138.64112723213873,13.864112723213873,30.0
pivot_reversal,NG,9,29,11,135.9656033243526,4.68846908015009,37.93103448275862
keltner_breakout,NG,22,10,4,134.54660968780607,13.454660968780606,40.0
keltner_breakout,ZB,8,34,12,134.34374999996277,3.951286764704787,35.294117647058826
order_block,NG,0,17,7,134.28243382316032,7.898966695480019,41.17647058823529
order_block,ZB,23,20,8,133.8749999999574,6.69374999999787,40.0
keltner_breakout,NG,19,18,7,132.31189041138586,7.350660578410325,38.88888888888889
gap_fill_wide,ZF,18,9,3,130.71919642855516,14.524355158728351,33.33333333333333
gap_fill,6E,19,8,5,130.64207090654253,16.330258863317816,62.5
opening_range_breakout,CL,19,13,4,123.28460257394985,9.483430967226912,30.76923076923077
support_resistance_bounce,CL,2,6,1,122.83228803362783,20.472048005604638,16.666666666666664
order_block,ZT,16,10,4,121.97790178549502,12.197790178549502,40.0
fair_value_gap,CL,4,7,3,119.85037907194723,17.12148272456389,42.857142857142854
fair_value_gap,CL,12,5,2,119.80475987023027,23.960951974046054,40.0
liquidity_sweep,ZT,19,8,4,119.77633928549506,14.972042410686882,50.0
volume_spike_reversal,ZF,2,10,4,117.14285714284699,11.7142857142847,40.0
support_resistance_bounce,ZF,8,23,6,116.24776785722406,5.054250776401046,26.08695652173913
liquidity_sweep,ZN,12,24,9,115.29419642855518,4.803924851189799,37.5
donchian_breakout,ZF,5,7,2,115.26874999997156,16.466964285710223,28.57142857142857
pivot_reversal,ZB,4,21,7,114.93303571427758,5.473001700679885,33.33333333333333
keltner_breakout,6E,22,21,8,114.19024386390393,5.437630660185901,38.095238095238095
opening_range_breakout,ZB,12,14,4,113.6857142856372,8.1204081632598,28.57142857142857
gap_fill,NG,1,10,5,113.57645579745522,11.357645579745522,50.0
liquidity_sweep,6E,6,61,23,113.41241886329891,1.8592199813655559,37.704918032786885
vol_spike_fade,6E,18,21,10,113.14579174848876,5.387894845166132,47.61904761904761
opening_range_breakout,ES,9,14,4,112.71071428559719,8.050765306114085,28.57142857142857
pivot_reversal,ES,2,17,6,111.9267857142661,6.583928571427418,35.294117647058826
inside_bar_break,6E,4,80,31,110.54082532597928,1.381760316574741,38.75
order_block,ES,20,5,2,109.92857142862339,21.985714285724676,40.0
keltner_breakout,ZF,10,17,6,107.63906250007116,6.331709558827716,35.294117647058826
fair_value_gap,NQ,19,12,4,106.86428571434804,8.905357142862337,33.33333333333333
liquidity_sweep,NG,9,67,24,105.40835896898096,1.5732590890892681,35.82089552238806
keltner_breakout,ZT,19,14,7,103.79062500003414,7.41361607143101,50.0
vol_regime_trend,6E,1,20,8,102.75266780855495,5.137633390427747,40.0
opening_range_breakout,6E,1,21,9,102.15673942554824,4.864606639311821,42.857142857142854
vol_spike_fade,ZN,23,5,3,100.42410714284699,20.0848214285694,60.0
order_block,ZN,8,13,5,98.35758928567975,7.56596840659075,38.46153846153847
vol_regime_trend,ZT,0,6,3,98.18750000002842,16.36458333333807,50.0
order_block,ZN,15,9,4,97.2504464285978,10.805605158733089,44.44444444444444
vol_regime_trend,NG,0,12,5,96.20033569335399,8.016694641112833,41.66666666666667
vol_spike_fade,ZF,3,11,5,93.14285714284699,8.467532467531544,45.45454545454545
donchian_breakout,ZB,19,7,1,91.17499999999154,13.024999999998792,14.285714285714285
vol_spike_fade,ZF,7,14,8,90.84955357140217,6.489253826528726,57.14285714285714
bollinger_squeeze_break,ZF,23,28,10,89.71874999992895,3.2042410714260336,35.714285714285715
vol_spike_fade,ZB,7,10,5,89.71249999997156,8.971249999997156,50.0
vol_regime_trend,ZT,15,6,3,89.1562500000057,14.85937500000095,50.0
liquidity_sweep,ZN,18,11,4,88.9276785714448,8.084334415585891,36.36363636363637
opening_range_breakout,6E,20,20,6,85.92945822956113,4.296472911478057,30.0
order_block,ZB,9,7,3,85.2616071428754,12.180229591839344,42.857142857142854
vol_spike_fade,ZT,13,6,3,85.1870535712743,14.197842261879051,50.0
inside_bar_break,NG,12,79,30,84.25296914237636,1.066493280283245,37.9746835443038
volume_spike_reversal,ZT,7,11,4,84.24486607130271,7.658624188300246,36.36363636363637
volume_spike_reversal,ES,20,16,6,82.1178571430261,5.132366071439131,37.5
order_block,ZN,21,17,7,81.76428571424924,4.809663865544073,41.17647058823529
donchian_breakout,ZF,11,6,3,80.79374999998868,13.465624999998113,50.0
inside_bar_break,ES,8,7,1,80.68571428573375,11.52653061224768,14.285714285714285
pivot_reversal,ZN,14,21,9,79.25758928567984,3.774170918365707,42.857142857142854
gap_fill,ZB,4,23,11,78.58035714313121,3.4165372670926613,47.82608695652174
liquidity_sweep,CL,18,5,2,77.97053636822771,15.594107273645543,40.0
fair_value_gap,ES,15,9,3,77.78214285715578,8.642460317461753,33.33333333333333
liquidity_sweep,ZT,18,14,6,77.45669642900998,5.532621173500713,42.857142857142854
opening_range_breakout,ES,16,6,2,76.11071428568823,12.685119047614705,33.33333333333333
liquidity_sweep,ZT,12,20,9,75.83861607116057,3.791930803558029,45.0
volume_spike_reversal,6E,14,7,3,75.36858198320775,10.766940283315392,42.857142857142854
bollinger_mean_reversion,ZF,7,7,4,75.0812499999858,10.72589285714083,57.14285714285714
opening_range_breakout,ZB,9,28,8,74.7142857142776,2.6683673469384854,28.57142857142857
keltner_breakout,6E,9,30,10,72.86687643534643,2.428895881178214,33.33333333333333
fair_value_gap,ES,9,9,3,71.75535714279862,7.972817460310957,33.33333333333333
liquidity_sweep,CL,21,11,4,62.59604906352594,5.690549914865994,36.36363636363637
opening_range_breakout,6E,19,27,11,61.18732275282825,2.266197138993639,40.74074074074074
keltner_breakout,NG,5,19,7,61.04943351745432,3.2131280798660167,36.84210526315789
bollinger_squeeze_break,6E,23,13,5,59.39276369647743,4.568674130498264,38.46153846153847
liquidity_sweep,NG,18,37,14,59.38294437953351,1.604944442690095,37.83783783783784
fair_value_gap,CL,14,11,4,54.926327732612805,4.993302521146618,36.36363636363637
